Word  actual_tag  prediction
shows  O  O
a  O  O
small  O  O
building  O  O
adjoining  O  O
Structure  O  O
3  O  O
to  O  O
the  O  O
south  O  O
in  O  O
1890  B-PER  O
and  O  O
1928-30  B-PER  O
(  O  O
Figs  O  O
.  O  O

6  O  O
and  O  O
7  O  O
)  O  O
,  O  O
but  O  O
it  O  O
had  O  O
gone  O  O
by  O  O
1939  B-PER  O
.  O  O

Between  O  O
1972  B-PER  O
and  O  O
1981  B-PER  O
a  O  O
building  B-CON  O
had  O  O
reappeared  O  O
and  O  O
this  O  O
may  O  O
be  O  O
represented  O  O
by  O  O
the  O  O
brick  B-MAT  O
wall  B-ART  O
which  O  O
linked  O  O
Structure  B-CON  B-CON
3  O  O
to  O  O
Structure  B-CON  O
2  O  O
.  O  O

Extending  O  O
eastwards  O  O
from  O  O
this  O  O
wall  B-CON  B-CON
for  O  O
c.  O  O
1.85m  O  O
was  O  O
an  O  O
area  O  O
of  O  O
raised  O  O
,  O  O
worn  O  O
cobbles  B-ART  O
.  O  O

Discussion  O  O
The  O  O
archaeological  O  O
condition  O  O
on  O  O
planning  O  O
permission  O  O
has  O  O
been  O  O
fulfilled  O  O
for  O  O
this  O  O
section  O  O
of  O  O
the  O  O
development  O  O
through  O  O
the  O  O
preservation  O  O
by  O  O
record  O  O
of  O  O
various  O  O
upstanding  O  O
historic  O  O
structures  O  O
off  O  O
Highweek  B-LOC  B-LOC
Street  I-LOC  I-LOC
and  O  O
Back  B-LOC  B-LOC
Road  I-LOC  I-LOC
,  O  I-LOC
Newton  B-LOC  I-LOC
Abbot  I-LOC  I-LOC
.  O  O

The  O  O
appearance  O  O
at  O  O
the  O  O
time  O  O
of  O  O
recording  O  O
reflected  O  O
the  O  O
amount  O  O
of  O  O
change  O  O
that  O  O
cartographic  O  O
evidence  O  O
had  O  O
shown  O  O
to  O  O
have  O  O
occurred  O  O
in  O  O
the  O  O
fabric  O  O
since  O  O
erection  O  O
of  O  O
the  O  O
various  O  O
structures  O  O
.  O  O

This  O  O
took  O  O
the  O  O
form  O  O
of  O  O
scars  O  O
and  O  O
rebuilds  O  O
,  O  O
particularly  O  O
in  O  O
relation  O  O
to  O  O
Structures  B-CON  O
2  O  O
and  O  O
3  O  O
where  O  O
they  O  O
could  O  O
often  O  O
be  O  O
linked  O  O
to  O  O
changes  O  O
in  O  O
the  O  O
arrangement  O  O
in  O  O
plan  O  O
shown  O  O
on  O  O
the  O  O
various  O  O
maps  O  O
.  O  O

It  O  O
was  O  O
unfortunate  O  O
that  O  O
recording  O  O
of  O  O
the  O  O
fabric  O  O
was  O  O
seldom  O  O
able  O  O
to  O  O
refine  O  O
the  O  O
dating  O  O
deduced  O  O
from  O  O
consideration  O  O
of  O  O
the  O  O
maps  O  O
and  O  O
surveys  O  O
.  O  O

It  O  O
was  O  O
particularly  O  O
galling  O  O
that  O  O
Structure  B-CON  O
1  O  O
,  O  O
the  O  O
least  O  O
altered  O  O
of  O  O
the  O  O
three  O  O
recorded  O  O
,  O  O
could  O  O
not  O  O
be  O  O
dated  O  O
.  O  O

This  O  O
is  O  O
depicted  O  O
on  O  O
the  O  O
1842  B-PER  O
Tithe  O  O
Map  O  O
(  O  O
Fig.4  O  O
)  O  O
and  O  O
may  O  O
well  O  O
be  O  O
shown  O  O
on  O  O
the  O  O
early  O  B-PER
19  B-PER  I-PER
`  I-PER  I-PER
h-  I-PER  I-PER
century  I-PER  I-PER
survey  O  O
(  O  O
Fig  O  O
.  O  O

3  O  O
)  O  O
marking  O  O
the  O  O
southern  O  O
edge  O  O
of  O  O
the  O  O
east/west  O  O
leat  O  O
.  O  O

This  O  O
leat  O  O
served  O  O
Sherborne  B-LOC  O
Mill  I-LOC  O
which  O  O
is  O  O
known  O  O
to  O  O
have  O  O
been  O  O
in  O  O
existence  O  O
by  O  O
the  O  O
14  B-PER  B-PER
`  I-PER  I-PER
``  I-PER  I-PER
century  I-PER  I-PER
(  O  O
Weddell  O  O
1985  B-PER  O
,  O  O
78  O  O
)  O  O
.  O  O

The  O  O
possibility  O  O
exists  O  O
that  O  O
Structure  B-CON  O
1  O  O
was  O  O
medieval  B-PER  B-PER
in  O  O
date  O  O
,  O  O
but  O  O
confirmatory  O  O
evidence  O  O
is  O  O
not  O  O
available  O  O
.  O  O

At  O  O
least  O  O
parts  O  O
of  O  O
the  O  O
walls  O  B-CON
which  O  O
formed  O  O
Structure  B-CON  O
2  O  O
were  O  O
in  O  O
existence  O  O
by  O  O
1842  B-PER  O
,  O  O
but  O  O
frequent  O  O
change  O  O
took  O  O
place  O  O
in  O  O
the  O  O
buildings  B-CON  B-CON
which  O  O
lined  O  O
the  O  O
interior  O  O
of  O  O
this  O  O
enclosure  B-CON  O
and  O  O
these  O  O
had  O  O
generated  O  O
numerous  O  O
modifications  O  O
to  O  O
Structure  B-CON  O
2  O  O
.  O  O

The  O  O
greatest  O  O
rebuilding  O  O
had  O  O
been  O  O
reserved  O  O
for  O  O
the  O  O
western  O  O
wall  O  B-CON
which  O  O
also  O  O
had  O  O
formed  O  O
the  O  O
eastern  O  O
boundary  O  O
of  O  O
a  O  O
distinctive  O  O
building  O  O
demolished  O  O
(  O  O
possibly  O  O
)  O  O
in  O  O
the  O  O
early  O  O
20  B-PER  O
`  I-PER  O
x  I-PER  O
'  I-PER  B-PER
century  I-PER  I-PER
,  O  O
although  O  O
Ordnance  O  O
Survey  O  O
mapping  O  O
seems  O  O
to  O  O
bring  O  O
this  O  O
date  O  O
into  O  O
question  O  O
.  O  O

Structure  B-CON  O
3  O  O
was  O  O
later  O  O
than  O  O
Structure  B-CON  O
2  O  O
,  O  O
first  O  O
appearing  O  O
on  O  O
the  O  O
First  O  O
Edition  O  O
Ordnance  O  O
Survey  O  O
of  O  O
1890  B-PER  O
.  O  O

Of  O  O
two  O  O
stories  O  O
,  O  O
this  O  O
building  B-CON  B-CON
may  O  O
have  O  O
been  O  O
designed  O  O
to  O  O
house  O  O
livestock  O  O
.  O  O

Possibly  O  O
it  O  O
functioned  O  O
as  O  O
stables  O  O
for  O  O
carriage  O  O
or  O  O
riding  O  O
horses  B-SPE  O
for  O  O
nearby  O  O
properties  O  O
,  O  O
but  O  O
alternative  O  O
usages  O  O
can  O  O
be  O  O
suggested  O  O
.  O  O

For  O  O
example  O  O
,  O  O
it  O  O
may  O  O
have  O  O
served  O  O
as  O  O
a  O  O
milking  O  O
parlour  O  O
for  O  O
dairy  O  O
cows  B-SPE  O
brought  O  O
into  O  O
the  O  O
built-up  O  O
area  O  O
from  O  O
nearby  O  O
pasture  O  O
.  O  O

A  O  O
plan  O  O
of  O  O
1849  B-PER  O
shows  O  O
meadows  O  O
a  O  O
few  O  O
yards  O  O
westwards  O  O
along  O  O
the  O  O
River  B-LOC  B-LOC
Lemon  I-LOC  I-LOC
(  O  O
Fig  O  O
.  O  O

5  O  O
)  O  O
and  O  O
dairymen  O  O
are  O  O
known  O  O
to  O  O
have  O  O
had  O  O
premises  O  O
at  O  O
76  O  O
and  O  O
68a  O  O
Wolborough  B-LOC  B-LOC
Street  I-LOC  I-LOC
in  O  O
the  O  O
late  O  O
19  B-PER  O
`  I-PER  O
x  I-PER  O
'  O  O
and  O  O
early  O  O
20  B-PER  O
`  I-PER  O
x  I-PER  O
'  I-PER  O
centuries  I-PER  O
(  O  O
Kelly  O  O
's  O  O
1897  B-PER  O
,  O  O
1919  B-PER  O
and  O  O
1939  B-PER  O
)  O  O
.  O  O

A  O  O
third  O  O
possibility  O  O
is  O  O
that  O  O
Structure  B-CON  O
3  O  O
may  O  O
have  O  O
formed  O  O
part  O  O
of  O  O
an  O  O
abbatoir  O  O
with  O  O
cattle  B-SPE  B-SPE
and  O  O
other  O  O
stock  O  O
penned  O  O
overnight  O  O
prior  O  O
to  O  O
slaughter  O  O
.  O  O

Newton  B-LOC  O
Abbot  I-LOC  O
supported  O  O
several  O  O
butchers  O  O
and  O  O
this  O  O
location  O  O
would  O  O
have  O  O
been  O  O
convenient  O  O
for  O  O
supplying  O  O
hides  O  O
to  O  O
the  O  O
adjacent  O  O
tannery  O  O
.  O  O

Such  O  O
premises  O  O
are  O  O
seldom  O  O
listed  O  O
in  O  O
street  O  O
directories  O  O
,  O  O
particularly  O  O
if  O  O
owned  O  O
by  O  O
butchers  O  O
with  O  O
shops  O  O
elsewhere  O  O
in  O  O
the  O  O
town  O  O
(  O  O
AIL  O  O
in  O  O
prep  O  O
)  O  O
.  O  O

As  O  O
a  O  O
result  O  O
of  O  O
past  O  O
renovation  O  O
,  O  O
salvage  O  O
,  O  O
stripping  O  O
and  O  O
partial  O  O
demolition  O  O
it  O  O
has  O  O
proved  O  O
difficult  O  O
to  O  O
present  O  O
a  O  O
building  O  O
sequence  O  O
and  O  O
almost  O  O
impossible  O  O
to  O  O
identify  O  O
the  O  O
original  O  O
functions  O  O
and  O  O
subsequent  O  O
uses  O  O
of  O  O
the  O  O
structures  B-CON  O
on  O  O
the  O  O
site  O  O
.  O  O

This  O  O
is  O  O
due  O  O
,  O  O
at  O  O
least  O  O
in  O  O
part  O  O
,  O  O
to  O  O
the  O  O
ubiquity  O  O
of  O  O
the  O  O
building  B-ART  B-ART
materials  I-ART  I-ART
and  O  O
the  O  O
utilitarian  O  O
nature  O  O
of  O  O
the  O  O
construction  O  O
methods  O  O
.  O  O

Such  O  O
basic  O  O
buildings  B-CON  O
located  O  O
in  O  O
areas  O  O
neither  O  O
wholly  O  O
residential  O  O
,  O  O
commercial  O  O
nor  O  O
industrial  O  O
,  O  O
could  O  O
be  O  O
easily  O  O
adapted  O  O
over  O  O
time  O  O
to  O  O
suit  O  O
a  O  O
wide  O  O
range  O  O
of  O  O
functions  O  O
.  O  O

It  O  O
is  O  O
these  O  O
qualities  O  O
of  O  O
simplicity  O  O
and  O  O
easy  O  O
conversion  O  O
,  O  O
together  O  O
with  O  O
their  O  O
ubiquity  O  O
,  O  O
which  O  O
has  O  O
allowed  O  O
these  O  O
classes  O  O
of  O  O
structure  O  O
to  O  O
pass  O  O
almost  O  O
unrecorded  O  O
and  O  O
the  O  O
structures  B-CON  O
which  O  O
concern  O  O
this  O  O
report  O  O
achieved  O  O
recognition  O  O
largely  O  O
through  O  O
their  O  O
survival  O  B-CON
as  O  O
many  O  O
similar  O  O
buildings  B-CON  B-CON
in  O  O
the  O  O
surrounding  O  O
area  O  O
were  O  O
swept  O  O
away  O  O
.  O  O

Greater  O  O
understanding  O  O
of  O  O
this  O  O
class  O  O
of  O  O
building  B-CON  O
will  O  O
be  O  O
generated  O  O
only  O  O
through  O  O
more  O  O
recording  O  O
and  O  O
further  O  O
research  O  O
.  O  O

Acknowledgements  O  O
The  O  O
recording  O  O
was  O  O
commissioned  O  O
by  O  O
ASM  O  O
Properties  O  O
Limited  O  O
and  O  O
assistance  O  O
was  O  O
received  O  O
from  O  O
their  O  O
contractors  O  O
,  O  O
Midas  O  O
Construction  O  O
,  O  O
in  O  O
particular  O  O
Jason  O  O
Willicombe  O  O
.  O  O

The  O  O
archaeological  O  O
work  O  O
was  O  O
monitored  O  O
for  O  O
Devon  B-LOC  O
County  O  O
Council  O  O
by  O  O
Bill  O  O
Homer  O  O
and  O  O
Stephen  O  O
Reed  O  O
.  O  O

Thanks  O  O
are  O  O
due  O  O
to  O  O
the  O  O
staff  O  O
of  O  O
Devon  B-LOC  O
Record  O  O
Office  O  O
,  O  O
Exeter  B-LOC  B-LOC
and  O  O
the  O  O
Local  O  O
Studies  O  O
Section  O  O
of  O  O
Newton  B-LOC  B-LOC
Abbot  I-LOC  O
Library  O  O
for  O  O
their  O  O
assistance  O  O
and  O  O
the  O  O
facilities  O  O
provided  O  O
.  O  O

9  O  O
.  O  O

Bibliography  O  O
10.1  O  O
Maps  O  O
and  O  O
associated  O  O
documents  O  O
consulted  O  O
(  O  O
with  O  O
County  O  O
Record  O  O
Office  O  O
IDRO  O  O
]  O  O
references  O  O
where  O  O
relevant  O  O
)  O  O
Post  O  O
1803  B-PER  O
Map  O  O
(  O  O
DRO  O  O
1508M/maps  O  O
and  O  O
plans/Newton  B-LOC  O
Abbot/maps/1  O  O
)  O  O
1842  B-PER  O
Highweek  B-LOC  O
Tithe  O  O
Map  O  O
and  O  O
Apportionment  O  O
(  O  O
DRO  O  O
1323A/PB3  O  O
)  O  O
1849  B-PER  O
Plan  O  O
of  O  O
property  O  O
belonging  O  O
to  O  O
the  O  O
Trustees  O  O
of  O  O
the  O  O
Earl  O  O
of  O  O
Devon  B-LOC  O
in  O  O
the  O  O
Parish  O  O
of  O  O
Highweek  B-LOC  O
(  O  O
DRO  O  O
1508M/maps  O  O
and  O  O
plans/H  O  O
ighweeklplansll  O  O
)  O  O
1889  B-PER  O
OS  O  O
1:500  O  O
(  O  O
Devonshire  B-LOC  B-LOC
Sheets  O  I-LOC
CIX.11.25  O  I-LOC
Newton  B-LOC  I-LOC
Abbot  I-LOC  I-LOC
and  O  O
CIX.15.5  O  O
Newton  B-LOC  O
Abbot  I-LOC  O
)  O  O
1890  B-PER  O
OS  O  O
1:2500  O  O
1890  B-PER  O
OS  O  O
1:10560  O  O
1906  B-PER  O
OS  O  O
1:10560  O  O
1932  B-PER  O
OS  O  O
1:10560  O  O
1936  B-PER  O
OS  O  O
1:2500  O  O
1939  B-PER  O
OS  O  O
1:10560  O  O
1956  B-PER  O
OS  O  O
1:2500  O  O
1964  B-PER  B-PER
OS  O  O
1:2500  O  O
1964  B-PER  B-PER
OS  O  O
1:10560  O  O
1969  B-PER  B-PER
OS  O  I-PER
1:10560  O  I-PER
1972  B-PER  I-PER
OS  O  I-PER
1:2500  O  I-PER
1981  B-PER  I-PER
OS  O  O
1  O  O
:  O  O
2500  O  O
1987  B-PER  B-PER
OS  O  O
1:10000  O  O
1993  B-PER  B-PER
OS  O  O
1:10000  O  O
1999  B-PER  B-PER
OS  O  O
1:10000  O  O
1  O  O
928-3  O  O
0  O  O
Rating  O  O
inspection  O  O
of  O  O
Vicary  O  O
's  O  O
tannery  O  O
,  O  O
including  O  O
typescript  O  O
and  O  O
plan  O  O
(  O  O
DRO  O  O
1896B/South/3/17  O  O
)  O  O
.  O  O

10.2  O  O
Secondary  O  O
printed  O  O
and  O  O
typescript  O  O
sources  O  O
AIL  O  O
(  O  O
Archaeological  O  O
Investigations  O  O
Ltd  O  O
)  O  O
,  O  O
2004a  B-PER  O
Bradley  B-LOC  B-LOC
Lane  I-LOC  I-LOC
,  I-LOC  I-LOC
Newton  I-LOC  I-LOC
Abbot  I-LOC  I-LOC
,  I-LOC  I-LOC
Devon  I-LOC  I-LOC
.  O  O

Desk  O  O
Based  O  O
Assessment  O  O
Hereford  B-LOC  O
Archaeology  O  O
Series  O  O
646  O  O
AIL  O  O
(  O  O
Archaeological  O  O
Investigations  O  O
Ltd  O  O
)  O  O
,  O  O
2004b  B-PER  O
Bradley  B-LOC  B-LOC
Lane  I-LOC  I-LOC
.  O  O

Newton  B-LOC  B-LOC
Abbot  I-LOC  I-LOC
,  I-LOC  I-LOC
Devon  I-LOC  I-LOC
.  O  O

Archaeological  O  O
Evaluation  O  O
Hereford  B-LOC  O
Archaeology  O  O
Series  O  O
653  O  O
AIL  O  O
(  O  O
Archaeological  O  O
Investigations  O  O
Ltd  O  O
)  O  O
,  O  O
2005  B-PER  B-PER
Bradley  B-LOC  B-LOC
Lane  I-LOC  I-LOC
,  I-LOC  I-LOC
Newton  I-LOC  I-LOC
Abbot  I-LOC  I-LOC
,  I-LOC  I-LOC
Devon  I-LOC  I-LOC
.  O  O

The  O  O
Old  O  O
Slaughterhouse  O  O
.  O  O

WATCHING  O  O
BRIEFREPORT  O  O
2.3  O  O
Archaeological  O  O
Background  O  O
Several  O  O
archaeological  O  O
investigations  O  O
have  O  O
already  O  O
been  O  O
undertaken  O  O
on  O  O
the  O  O
site  O  O
.  O  O

The  O  O
results  O  O
,  O  O
which  O  O
are  O  O
summarised  O  O
below  O  O
,  O  O
have  O  O
been  O  O
taken  O  O
from  O  O
information  O  O
provided  O  O
by  O  O
John  O  O
Samuels  O  O
Archaeological  O  O
Consultants  O  O
and  O  O
previous  O  O
work  O  O
by  O  O
AOC  O  O
Archaeology  O  O
.  O  O

The  O  O
first  O  O
phase  O  O
of  O  O
work  O  O
carried  O  O
out  O  O
was  O  O
an  O  O
evaluation  O  O
by  O  O
Newham  O  O
Museum  O  O
Service  O  O
in  O  O
May  O  O
1995  B-PER  B-PER
.  O  O

The  O  O
evaluation  O  O
was  O  O
undertaken  O  O
ahead  O  O
of  O  O
tree  O  O
planting  O  O
along  O  O
the  O  O
northern  O  O
edge  O  O
of  O  O
the  O  O
site  O  O
to  O  O
act  O  O
as  O  O
screening  O  O
during  O  O
the  O  O
extraction  O  O
work  O  O
.  O  O

Three  O  O
of  O  O
the  O  O
eight  O  O
trenches  O  O
revealed  O  O
prehistoric  B-PER  B-PER
,  O  O
Roman  B-PER  B-PER
and  O  O
medieval  B-PER  B-PER
linear  B-CON  B-CON
features  O  O
.  O  O

&  O  O
#  O  O
61623  O  O
;  O  O
A  O  O
fieldwalking  O  O
survey  O  O
was  O  O
undertaken  O  O
by  O  O
Essex  B-LOC  B-LOC
County  O  O
Council  O  O
Field  O  O
Archaeology  O  O
Group  O  O
in  O  O
August  O  O
1996  B-PER  B-PER
.  O  O

The  O  O
entire  O  O
site  O  O
was  O  O
walked  O  O
and  O  O
revealed  O  O
finds  O  O
from  O  O
the  O  O
prehistoric  B-PER  B-PER
,  O  O
Roman  B-PER  B-PER
and  O  O
medieval  B-PER  B-PER
periods  O  O
.  O  O

The  O  O
area  O  O
of  O  O
Phases  O  O
7  O  O
and  O  O
8  O  O
revealed  O  O
evidence  O  O
from  O  O
the  O  O
Bronze  B-PER  B-PER
Age  I-PER  I-PER
up  O  O
to  O  O
and  O  O
including  O  O
the  O  O
Romano  B-PER  O
British  I-PER  O
period  O  O
;  O  O
although  O  O
the  O  O
concentration  O  O
of  O  O
finds  O  O
was  O  O
not  O  O
as  O  O
high  O  O
as  O  O
for  O  O
Phases  O  O
1-4  O  O
.  O  O

An  O  O
evaluation  O  O
of  O  O
the  O  O
entire  O  O
area  O  O
was  O  O
undertaken  O  O
by  O  O
John  O  O
Samuels  O  O
Archaeological  O  O
Consultants  O  O
in  O  O
March  O  O
1999  B-PER  B-PER
.  O  O

Ten  O  O
trenches  O  O
and  O  O
42  O  O
test  O  B-CON
pits  O  I-CON
were  O  O
excavated  O  O
across  O  O
the  O  O
site  O  O
but  O  O
no  O  O
evidence  O  O
of  O  O
occupation  O  O
or  O  O
settlement  O  O
was  O  O
discovered  O  O
.  O  O

A  O  O
number  O  O
of  O  O
watching  O  O
briefs  O  O
were  O  O
subsequently  O  O
conducted  O  O
during  O  O
the  O  O
strip  O  O
of  O  O
the  O  O
phased  O  O
areas  O  O
.  O  O

The  O  O
watching  O  O
brief  O  O
carried  O  O
out  O  O
on  O  O
Phases  O  O
1  O  O
and  O  O
2  O  O
revealed  O  O
a  O  O
series  O  O
of  O  O
linear  O  O
features  O  O
and  O  O
pits  B-CON  B-CON
dated  O  O
to  O  O
the  O  O
Late  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
.  O  O

Two  O  O
distinct  O  O
scatters  O  O
of  O  O
lithic  B-ART  O
material  O  O
,  O  O
that  O  O
were  O  O
likely  O  O
to  O  O
date  O  O
from  O  O
the  O  O
Late  B-PER  B-PER
Mesolithic  I-PER  I-PER
or  O  I-PER
Neolithic  B-PER  I-PER
periods  O  O
were  O  O
recorded  O  O
(  O  O
John  O  O
Samuels  O  O
Archaeological  O  O
Consultants  O  O
,  O  O
Interim  O  O
Report  O  O
,  O  O
March  O  O
2001  B-PER  B-PER
)  O  O
.  O  O

The  O  O
watching  O  O
brief  O  O
undertaken  O  O
during  O  O
the  O  O
strip  O  O
of  O  O
Phases  O  O
3  O  O
and  O  O
4  O  O
revealed  O  O
a  O  O
number  O  O
of  O  O
features  O  O
including  O  O
a  O  O
Romano-British  B-PER  B-PER
ditch  B-CON  B-CON
,  O  O
a  O  O
Neolithic  B-PER  B-PER
pit  B-CON  B-CON
alignment  O  O
,  O  O
two  O  O
Bronze  B-PER  B-PER
Age  I-PER  I-PER
burnt  O  O
flint  B-ART  B-ART
mounds  O  O
and  O  O
a  O  O
single  O  O
wooden  B-MAT  B-MAT
tank  B-ART  O
which  O  O
was  O  O
thought  O  O
to  O  O
be  O  O
the  O  O
lining  O  O
of  O  O
a  O  O
well  O  O
(  O  O
John  O  O
Samuels  O  O
Archaeological  O  O
Consultants  O  O
,  O  O
pers  O  O
comm  O  O
.  O  O
)  O  O
.  O  O

The  O  O
most  O  O
recent  O  O
watching  O  O
brief  O  O
covered  O  O
Phases  O  O
5  O  O
and  O  O
6  O  O
(  O  O
AOC  O  O
2002  B-PER  O
)  O  O
.  O  O

A  O  O
number  O  O
of  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
features  O  O
were  O  O
recorded  O  O
,  O  O
as  O  O
well  O  O
as  O  O
a  O  O
few  O  O
undateable  B-PER  O
features  O  O
and  O  O
a  O  O
post-Medieval  B-PER  B-PER
boundary  B-CON  B-CON
ditch  I-CON  I-CON
.  O  O

Of  O  O
particular  O  O
interest  O  O
was  O  O
a  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
ring  B-CON  B-CON
ditch  I-CON  I-CON
,  O  O
which  O  O
may  O  O
have  O  O
been  O  O
a  O  O
ditch  B-CON  B-CON
around  O  O
the  O  O
base  O  O
of  O  O
a  O  O
mound  O  O
.  O  O

If  O  O
this  O  O
was  O  O
the  O  O
case  O  O
then  O  O
all  O  O
trace  O  O
of  O  O
the  O  O
mound  O  O
has  O  O
been  O  O
lost  O  O
through  O  O
truncation  O  O
probably  O  O
caused  O  O
by  O  O
ploughing  O  O
.  O  O

One  O  O
of  O  O
the  O  O
three  O  O
small  O  O
,  O  O
probably  O  O
Bronze  B-PER  B-PER
Age  I-PER  I-PER
,  O  O
burnt  O  O
pits  B-CON  B-CON
produced  O  O
three  O  O
loomweights  B-ART  B-ART
.  O  O

The  O  O
distribution  O  O
of  O  O
features  O  O
across  O  O
the  O  O
area  O  O
was  O  O
low  O  O
.  O  O

The  O  O
low  O  O
density  O  O
of  O  O
archaeology  O  O
recorded  O  O
suggests  O  O
that  O  O
this  O  O
part  O  O
of  O  O
the  O  O
site  O  O
was  O  O
peripheral  O  O
to  O  O
settlement  O  O
.  O  O

Therefore  O  O
the  O  O
greater  O  O
concentration  O  O
of  O  O
archaeology  O  O
previously  O  O
recorded  O  O
has  O  O
been  O  O
down  O  O
slope  O  O
from  O  O
the  O  O
Phase  O  O
5  O  O
and  O  O
6  O  O
area  O  O
along  O  O
the  O  O
line  O  O
of  O  O
the  O  O
stream  O  O
.  O  O

WATCHING  O  O
BRIEFREPORT  O  O
STRATEGY  O  O
3.1  O  O
Aims  O  O
of  O  O
the  O  O
Investigation  O  O
The  O  O
aims  O  O
of  O  O
the  O  O
investigation  O  O
,  O  O
as  O  O
laid  O  O
in  O  O
the  O  O
Method  O  O
Statement  O  O
(  O  O
John  O  O
Samuels  O  O
Archaeological  O  O
Consultants  O  O
,  O  O
2003  B-PER  B-PER
)  O  O
were  O  O
as  O  O
follows  O  O
:  O  O
&  O  O
#  O  O
61623  O  O
;  O  O
To  O  O
establish  O  O
the  O  O
presence/absence  O  O
of  O  O
archaeological  O  O
remains  O  O
within  O  O
the  O  O
site  O  O
.  O  O

&  O  O
#  O  O
61623  O  O
;  O  O
To  O  O
determine  O  O
the  O  O
extent  O  O
,  O  O
condition  O  O
,  O  O
nature  O  O
,  O  O
character  O  O
,  O  O
quality  O  O
and  O  O
date  O  O
of  O  O
any  O  O
archaeological  O  O
remains  O  O
encountered  O  O
.  O  O

To  O  O
develop  O  O
a  O  O
site  O  O
narrative  O  O
that  O  O
seeks  O  O
to  O  O
establish  O  O
the  O  O
history  O  O
of  O  O
human  O  O
habitation  O  O
within  O  O
the  O  O
wider  O  O
landscape  O  O
context  O  O
.  O  O

3.2  O  O
Methodology  O  O
Prior  O  O
to  O  O
commencing  O  O
on  O  O
site  O  O
works  O  O
,  O  O
a  O  O
Method  O  O
Statement  O  O
was  O  O
prepared  O  O
by  O  O
John  O  O
Samuels  O  O
Archaeological  O  O
Consultants  O  O
.  O  O

The  O  O
site  O  O
code  O  O
had  O  O
been  O  O
previously  O  O
obtained  O  O
from  O  O
the  O  O
London  B-LOC  B-LOC
Archaeological  O  O
Research  O  O
Centre  O  O
for  O  O
the  O  O
Phase  O  O
5  O  O
and  O  O
6  O  O
work  O  O
,  O  O
this  O  O
code  O  O
was  O  O
also  O  O
used  O  O
for  O  O
Phases  O  O
7  O  O
and  O  O
8  O  O
(  O  O
SFM  O  O
02  O  O
)  O  O
.  O  O

All  O  O
machine  O  O
stripping  O  O
was  O  O
carried  O  O
out  O  O
under  O  O
constant  O  O
archaeological  O  O
supervision  O  O
.  O  O

The  O  O
stripping  O  O
was  O  O
conducted  O  O
in  O  O
two  O  O
phases  O  O
.  O  O

The  O  O
first  O  O
was  O  O
the  O  O
removal  O  O
of  O  O
topsoil  O  O
and  O  O
the  O  O
second  O  O
the  O  O
subsoil  O  O
.  O  O

The  O  O
two  O  O
phases  O  O
of  O  O
stripping  O  O
were  O  O
monitored  O  O
.  O  O

All  O  O
stripping  O  O
was  O  O
conducted  O  O
using  O  O
a  O  O
tracked  O  O
360  O  O
&  O  O
#  O  O
61616  O  O
;  O  O
machine  O  O
fitted  O  O
with  O  O
a  O  O
2.5m  O  O
wide  O  O
toothless  O  O
ditching  O  O
bucket  O  O
.  O  O

A  O  O
total  O  O
area  O  O
of  O  O
approximately  O  O
47,1  O  O
