uri,scheme,concept1,concept2,concept3,concept4,concept5,concept6,concept7,altLabel1,altLabel2,altLabel3,altLabel4,hiddenLabel@nl,type,scopeNote@nl,https://data.cultureelerfgoed.nl/vocab/id/rce#hasCode,https://data.cultureelerfgoed.nl/vocab/id/rce#hasReference,https://data.cultureelerfgoed.nl/vocab/id/rce#hasSourceId,https://data.cultureelerfgoed.nl/vocab/id/rce#hasSpecification,https://data.cultureelerfgoed.nl/vocab/id/rn#hasCorrelate,https://data.cultureelerfgoed.nl/vocab/id/rn#hasSpecificAbrCode
https://data.cultureelerfgoed.nl/term/id/rn/5838e699-6f1f-46e9-a873-eef87336f0f8,,,,geverfd deksel,,,,,,,,,GEVDEKSL,,,GEVDEKSL,,abr.artefact.0646,,,GEVDEKSL
https://data.cultureelerfgoed.nl/term/id/rn/fc852756-40b8-466c-8264-5229ceb12a92,,,,,Oberaden 23,,,,,,,,GEVDEKSL.OB23,,,GEVDEKSL.OB23,,abr.artefact.0647,,,OB23
https://data.cultureelerfgoed.nl/term/id/rn/abfe2b68-13f8-4942-9422-c4b4b0f4372d,,,,roodbakkend deksel,,,,,,,,,ROODDEKS,,,ROODDEKS,,abr.artefact.1746,,,ROODDEKS
https://data.cultureelerfgoed.nl/term/id/rn/b5c6956b-6864-414b-ad42-9cf0841af45d,,,,Kappendeckel,,,,,,,,,KAPPENDL,,"Type deksel van handgevormd aardewerk, die als kap over een pot heen aangebracht moet worden.",KAPPENDL,,abr.artefact.0993,,,KAPPENDL
https://data.cultureelerfgoed.nl/term/id/rn/61c7ea9f-97b6-46b2-a5d4-22712015f5f8,,,,Isings 66a,,,,,,,,,DEKSEL.IS66A,,,DEKSEL.IS66A,,abr.artefact.0381,,,IS66A
https://data.cultureelerfgoed.nl/term/id/rn/e5598609-a462-49ab-a8bb-b4c856a98e5a,,,,ruwwandig deksel,,,,,,,,,RUWDEKSL,,,RUWDEKSL,,abr.artefact.1818,,,RUWDEKSL
https://data.cultureelerfgoed.nl/term/id/rn/c9083c51-ac1a-480a-8955-f7e2c4617755,,,,,Niederbieber 120b,,,,stolpdeksel,,,,RUWDEKSL.NB120B,,,RUWDEKSL.NB120B,,abr.artefact.1819,,,NB120B
https://data.cultureelerfgoed.nl/term/id/rn/7098e14d-9f33-4b1b-8c4f-bd5c69504efd,,,,,Stuart 219,,,,ruwwandig deksel - Brunsting 23,,,,RUWDEKSL.ST219,,,RUWDEKSL.ST219,,abr.artefact.1820,,,ST219
https://data.cultureelerfgoed.nl/term/id/rn/299acf5a-1054-4647-a456-9f5e349ffe7e,,,,Terra nigra deksel,,,,,,,,,TNDEKSEL,,,TNDEKSEL,,abr.artefact.2250,,,TNDEKSEL
https://data.cultureelerfgoed.nl/term/id/rn/a7aaea31-ef9b-4dd0-b8eb-b22a79e8b47c,,,,gladwandig deksel,,,,,,,,,GLDDEKSL,,,GLDDEKSL,,abr.artefact.0679,,,GLDDEKSL
https://data.cultureelerfgoed.nl/term/id/rn/17433440-aa36-4c9b-a684-c1416b941e24,,,,Belgisch rood deksel,,,,,,,,,BRDDEKSL,,,BRDDEKSL,,abr.artefact.0330,,,BRDDEKSL
https://data.cultureelerfgoed.nl/term/id/rn/b9a646b3-5333-4492-8e20-9d2a0ff5e503,,,,aardewerk; gedraaid; Fayence; Delfts blauw,,,,,aardewerk; gedraaid; Fayence; Delfts polychroom,,,,DEKSL.AARD,,,DEKSL.AARD,,8463,,,
https://data.cultureelerfgoed.nl/term/id/rn/9376b01d-8b17-4d3a-8208-7b0bd2aae295,,,waterkan,,,,,,,,,,KAN.WATER,,,KAN.WATER,,8185,,,
https://data.cultureelerfgoed.nl/term/id/rn/c595c1ab-a608-490e-8ad6-d0335a4a3285,,,wijnservies,,,,,,,,,,WIJNSERVIES,,,WIJNSERVIES,,8183,,,
https://data.cultureelerfgoed.nl/term/id/rn/c287750d-3080-4bc6-9d73-f16bdfbebd82,,,olielamp,,,,,,,,,,OLIELAMP,,"Een olielamp is voorzien van een gesloten of open brandstofreservoir met een of meerdere lippen of lontleggers. Olielampen zijn meestal vervaardigd van aardewerk of metaal, Incidenteel komem glazen exemplaren voor. Olielampen komen voor vanaf de romeinse tijd. Er is een grote variatie in uitvoering en grootte.",OLIELAMP,,abr.artefact.1481,"Sommige olielampen zijn versierd (Romeinse versierde spiegel/'Bildlamp' en firmalamp) of hebben de vorm van een menselijke figuur, dier of vrucht (Romeinse figuurlampen). Er komen tafel-, wand en hangende modellen voor.",,OLIELAMP
https://data.cultureelerfgoed.nl/term/id/rn/742eb946-d446-416c-9537-1bf915bbd547,,,,olielamp - geelwitbakkend (Andenne),,,,,,,,,OLIELAMP.GWBAK,,,OLIELAMP.GWBAK,,abr.artefact.1485,,,GWBAK
https://data.cultureelerfgoed.nl/term/id/rn/f2ac9016-4917-49bc-90b1-41305d17f507,,,,olielamp - steengoed,,,,,,,,,OLIELAMP.STG,,,OLIELAMP.STG,,abr.artefact.1489,,,STG
https://data.cultureelerfgoed.nl/term/id/rn/cdd010d3-7409-4efd-b7de-03039eb5361b,,,,olielamp - figuurlamp,,,,,figuurlamp,,,,OLIELAMP.FIGUUR,,,OLIELAMP.FIGUUR,,abr.artefact.1482,,,FIGUUR
https://data.cultureelerfgoed.nl/term/id/rn/fafa0fe8-a2af-472d-b74a-8995afdd4a97,,,,olielamp - grijsbakkend,,,,,,,,,OLIELAMP.GRIJSBAK,,,OLIELAMP.GRIJSBAK,,abr.artefact.1484,,,GRIJSBAK
https://data.cultureelerfgoed.nl/term/id/rn/795fbb96-a17d-457f-a473-5bb8b1424485,,,,olielamp - versierde spiegel,,,,,olielamp - 'Bildlamp',,,,OLIELAMP.SPIEGELV,,,OLIELAMP.SPIEGELV,,abr.artefact.1488,,,SPIEGELV
https://data.cultureelerfgoed.nl/term/id/rn/5ff0929d-3762-4192-9ce5-59d3051091a5,,,,olielamp - open,,,,,olielamp - 8-vormig,,,,OLIELAMP.OPEN,,,OLIELAMP.OPEN,,abr.artefact.1486,,,OPEN
https://data.cultureelerfgoed.nl/term/id/rn/1e163220-1038-421b-abe4-899e7ca51cdd,,,,olielamp - vogelkoplamp,,,,,vogelkoplamp,,,,OLIELAMP.VOGELKOP,,,OLIELAMP.VOGELKOP,,abr.artefact.1490,,,VOGELKOP
https://data.cultureelerfgoed.nl/term/id/rn/ef4f15d8-45ee-4f33-8e8c-3c1b510eca7d,,,,olielamp - firmalamp,,,,,firmalamp,,,,OLIELAMP.FIRMA,,,OLIELAMP.FIRMA,,abr.artefact.1483,,,FIRMA
https://data.cultureelerfgoed.nl/term/id/rn/a2bbd412-e020-4134-9195-55db5be5e66b,,,,olielamp - roodbakkend geglazuurd,,,,,,,,,OLIELAMP.ROODBAK,,,OLIELAMP.ROODBAK,,abr.artefact.1487,,,ROODBAK
https://data.cultureelerfgoed.nl/term/id/rn/e309390f-d785-4575-aafc-7cfd09ab4a8b,,,bak,,,,,,,,,,BAK,,Kommetje.,BAK,woorden.org,abr.artefact.0134,,,BAK
https://data.cultureelerfgoed.nl/term/id/rn/e96915fc-75d2-439f-823b-76c729b19151,,,,trechtertrechterbeker-cup,,,,,,,,,TRBBEKER.CUP,,"Relatief eenvoudig Trechterbeker-aardewerk, veelal onversierd en met één hengsel of greeplijst.",TRBBEKER.CUP,Bakker 1979.,abr.artefact.2312,,,CUP
https://data.cultureelerfgoed.nl/term/id/rn/067351f0-d41e-40ff-8ceb-8085b8a7a875,,,,"aardewerk, handgevormd:1-ledig lage vorm - dekseldoos",,,,,,,,,PROF1L.DEKSELDS,,"Vorm van handgevormd aardewerk, bestaande uit een klein potje, waarvan de bodem vlak is en de wand recht en steil. Deze potjes worden afgesloten met een dekseltje.",PROF1L.DEKSELDS,"Verlinde 1987, 298.",abr.artefact.1623,,,DEKSELDS
https://data.cultureelerfgoed.nl/term/id/rn/438a681a-62b8-47f7-a761-47b8ae59ccec,,,,smeltkroes,,,,,,,,,SMELTKRS,,"Een beker waarmee metaal wordt gesmolten en uitgegoten in een gietvorm. Smeltkroezen hebben een ronde of hoekige vorm en zijn meestal vervaardigd van aardewerk in een hittebestendig, vaak grof baksel. De groote varieert sterk. Vaak zijn aan de binnenzijde nog resten van het gesmolten metaal aanwezig. Smeltkroezen komen voor vanaf de Bronstijd.",SMELTKRS,Kuijpers 2010,abr.artefact.2009,,,SMELTKRS
https://data.cultureelerfgoed.nl/term/id/rn/e2a8ea2d-da88-437e-ba1f-bbc386baefcf,,,,HKJ-conisch voorwerp,,,,,beddekwast,,,,HKJCONVW,,"Vorm binnen het Hoogkarspel-jong aardewerk. Het gaat om een hol voorwerp met een aantal schuingestelde doorboringen in de wand en versiering in de vorm van nagelindrukken en opgeknepen ribbels. Brandt 1988, Roessingh/Bloo 2011.",HKJCONVW,,abr.artefact.0892,,,HKJCONVW
https://data.cultureelerfgoed.nl/term/id/rn/b087f8e8-37bc-4050-a9dd-062c5de300d8,,,,SVB-dose,,,,,,,,,SVBDOSE,,"Klein kommetje van Standvoetbeker-aardewerk met standvoet, bolle buik en naar binnen lopende rand of cilindrische hals. Veelal onversierd.",SVBDOSE,,abr.artefact.2212,,,SVBDOSE
https://data.cultureelerfgoed.nl/term/id/rn/df241c68-724a-46fd-8a35-7dcd1de8e574,,,,bloembak,,,,,tuinbak,,,,BLOEMBAK,,"Grote en grove, veelal rechthoekige of ronde bak van aardewerk, voorzien van een gat onderin.",BLOEMBAK,,abr.artefact.0283,,,BLOEMBAK
https://data.cultureelerfgoed.nl/term/id/rn/92ad0cf0-5acb-42e6-860a-b9cf68acbc18,,,mand,,,,,,,,,,MAND,,Bak gemaakt van gevlochten rotan of tenen voorzien van een handvat.,MAND,woorden-boek.nl,abr.artefact.1338,,,MAND
https://data.cultureelerfgoed.nl/term/id/rn/1175113d-2a49-4a59-86c9-34c9ecbe8899,,,bakplaat,,,,,,,,,,BAKPLAAT,,"Een bakplaat is een ronde, ovale of hoekige schijf van gebakken klei met een dikte van een of enkele centimeters. Bakplaten komen voor vanaf NEOMA tot in ROMM.",BAKPLAAT,,abr.artefact.0135,,,BAKPLAAT
https://data.cultureelerfgoed.nl/term/id/rn/16fbaa78-4b47-4d6e-ac31-2fe25bb8fd6f,,,,TRB-bakplaat,,,,,,,,,TRBBAKPL,,Ronde schijf van aardewerk zonder of met 1 of meer perforaties.,TRBBAKPL,Bakker 1979.,abr.artefact.2299,,,TRBBAKPL
https://data.cultureelerfgoed.nl/term/id/rn/30db18d0-12cf-45cc-a827-f1828da8a0fa,,,,Vlaardingen-bakplaat,,,,,,,,,VLBAKPLT,,"Vorm van Vlaardingen-aardewerk, bestaande uit een ronde schijf van aardewerk zonder of met 1 of meer perforaties.",VLBAKPLT,,abr.artefact.2491,,,VLBAKPLT
https://data.cultureelerfgoed.nl/term/id/rn/0d012687-b80c-4358-8232-eb9ebce8955e,,,,Michelsberg-bakplaat,,,,,,,,,MKBAKPLT,,Ronde schijf van Michelsberg-aardewerk van enkele centimeters dik.,MKBAKPLT,"Scollar 1959, 56.; Vermeersch 1988, fig. 4.6.",abr.artefact.1377,,,MKBAKPLT
https://data.cultureelerfgoed.nl/term/id/rn/0f542315-8ba5-4eb6-a93c-bdbfd378848f,,,dolium,,,,,,voorraadvat,,,,DOLIUM,,"Een dolium is een grote, soms zelfs manshoge, container, die wordt gekenmerkt door een bolle buik en een brede, platte, naar binnen uitstekende rand. De rand en delen van de wand kunnen versierd zijn. Op de rand en bovenwand kan een zwarte laag (mogelijk pek) aangebracht zijn. Omdat de vorm zich gedurende de Romeinse tijd nauwelijks evolueerde, heeft deze aardewerk vorm weinig daterende waarde.",DOLIUM,,abr.artefact.0397,,,DOLIUM
https://data.cultureelerfgoed.nl/term/id/rn/84b773b9-0ea8-466f-973b-1b7e3425eb74,,,,dolium:groot formaat (ruwwandig),,,,,voorraadvat:groot formaat (ruwwandig),,,,DOLIUM.DOLIUMGR,,,DOLIUM.DOLIUMGR,,abr.artefact.0398,,,DOLIUMGR
https://data.cultureelerfgoed.nl/term/id/rn/a5a4a60f-9bb1-49f1-be57-52aa7804de40,,,,dolium:klein formaat (gladwandig),,,,,voorraadvat:klein formaat (gladwandig),,,,DOLIUM.DOLIUMKL,,,DOLIUM.DOLIUMKL,,abr.artefact.0399,,,DOLIUMKL
https://data.cultureelerfgoed.nl/term/id/rn/fde5f4a5-e65e-4b87-939f-fd40ace95fe1,,,,Belgisch rood dolium,,,,,,,,,BRDDOLI,,,BRDDOLI,,abr.artefact.0331,,,BRDDOLI
https://data.cultureelerfgoed.nl/term/id/rn/e3237fe5-c046-4055-af32-c6230b1b850f,,,bord,,,,,,schotel,,,,BORD,,"Een bord is een ronde, vlakke vorm, waarvan de hoogte opvallend kleiner is dan de diameter (ongeveer 1:4). De diameter is bepalend voor de specifieke functie. Een bod kan voorzien zijn van standwerk idvv lobben, pootjes of standring. Borden zijn vervaardigd van uiteenlopende materialen, waaronder aardewerk, metaal, glas, hout en bot, en komen voor vanaf ROMV.",BORD,,abr.artefact.0300,,,BORD
https://data.cultureelerfgoed.nl/term/id/rn/22efa24e-4489-4980-8eac-3ff0209c674b,,,,Isings 22,,,,,schotel - Isings 22,,,,BORD.IS22,,,BORD.IS22,,abr.artefact.0302,,,IS22
https://data.cultureelerfgoed.nl/term/id/rn/2a359533-04aa-44b5-a0aa-0635137a3ba3,,,,Isings 48,,,,,schotel - Isings 48,,,,BORD.IS48,,,BORD.IS48,,abr.artefact.0303,,,IS48
https://data.cultureelerfgoed.nl/term/id/rn/538948d4-6634-4c76-bad9-0daff5e8e9f4,,,,Terra rubra bord,,,,,,,,,TRBORD,,,TRBORD,,abr.artefact.2345,,,TRBORD
https://data.cultureelerfgoed.nl/term/id/rn/52c39c27-7e17-4593-8a66-b50f6ae46bcf,,,,,Holwerda 78,,,,,,,,TRBORD.HBW78,,,TRBORD.HBW78,,abr.artefact.2347,,,HBW78
https://data.cultureelerfgoed.nl/term/id/rn/3825f929-2353-4a2a-9f9a-f97049fe71e1,,,,,Holwerda 77,,,,,,,,TRBORD.HBW77,,,TRBORD.HBW77,,abr.artefact.2346,,,HBW77
https://data.cultureelerfgoed.nl/term/id/rn/56d12ede-8cb4-4bfb-91f3-81da961ec1be,,,,gladwandig bord,,,,,,,,,GLDBORD,,,GLDBORD,,abr.artefact.0678,,,GLDBORD
https://data.cultureelerfgoed.nl/term/id/rn/ae19e5d2-017d-4cfa-a9f3-0d731d1aabe7,,,,Porselein bord,,,,,porselein:schotel,,,,PORBORD,,,PORBORD,,abr.artefact.1589,,,PORBORD
https://data.cultureelerfgoed.nl/term/id/rn/27e05182-3fb5-46df-9fed-0da7bea104a4,,,,Isings 97a-b,,,,,schotel - Isings 97a-b,,,,BORD.IS97AB,,,BORD.IS97AB,,abr.artefact.0304,,,IS97AB
https://data.cultureelerfgoed.nl/term/id/rn/7e02bacc-e115-489d-9154-da4618d908ea,,,,Terra sigillata bord,,,,,Terra sigillata schotel,,,,TSBORD,,,TSBORD,,abr.artefact.2379,,,TSBORD
https://data.cultureelerfgoed.nl/term/id/rn/bbae1605-9439-41be-a79a-d7db7f73ef97,,,,,Dragendorff 32,,,,Terra sigillata schotel - Dragendorff 32,,,,TSBORD.DR32,,,TSBORD.DR32,,abr.artefact.2392,,,DR32
https://data.cultureelerfgoed.nl/term/id/rn/5cdb0b87-0b75-425b-b827-6ce495600716,,,,,Chenet 313,,,,Terra sigillata schotel - Chenet 313,,,,TSBORD.CH313,,,TSBORD.CH313,,abr.artefact.2382,,,CH313
https://data.cultureelerfgoed.nl/term/id/rn/f56ed54d-e9ac-4076-b107-a13c43bd99ad,,,,,Dragendorff 18,,,,Terra sigillata schotel - Dragendorff 18/31,Dragendorff 31,,,TSBORD.DR1831,,,TSBORD.DR1831,,abr.artefact.2390,,,DR1831
https://data.cultureelerfgoed.nl/term/id/rn/93b06cc3-6d8b-4c73-9a15-5df2ad53a378,,,,,Dragendorff 31,,,,Terra sigillata schotel - Dragendorff 31,,,,TSBORD.DR31,,,TSBORD.DR31,,abr.artefact.2391,,,DR31
https://data.cultureelerfgoed.nl/term/id/rn/c6f20271-82cd-4109-8b82-b7d89d252e93,,,,,Chenet 308,,,,Terra sigillata schotel - Chenet 308,,,,TSBORD.CH308,,,TSBORD.CH308,,abr.artefact.2381,,,CH308
https://data.cultureelerfgoed.nl/term/id/rn/92d4d83a-af4c-4577-8373-2fe4a662b160,,,,,Curle 15,,,,Terra sigillata schotel - Curle 15,,,,TSBORD.CUR15,,,TSBORD.CUR15,,abr.artefact.2385,,,CUR15
https://data.cultureelerfgoed.nl/term/id/rn/87c6c52d-fc92-4706-86b4-928667258dff,,,,,Dragendorff 31,,,,Terra sigillata schotel - Dragendorff 31/Ludowici SA,Ludowici SA,,,TSBORD.LUDSA,,,TSBORD.LUDSA,,abr.artefact.2394,,,LUDSA
https://data.cultureelerfgoed.nl/term/id/rn/b36fd90a-a702-48ed-aa3f-af9bd9f0120d,,,,,Conspectus 12,,,,Terra sigillata schotel - Conspectus 12/Haltern 1,Haltern 1,,,TSBORD.CONSP12,,,TSBORD.CONSP12,,abr.artefact.2383,,,CONSP12
https://data.cultureelerfgoed.nl/term/id/rn/c3a32e6b-79fc-4f8a-a970-5d8df2b382cd,,,,,Chenet 304,,,,Terra sigillata schotel - Chenet 304,,,,TSBORD.CH304,,,TSBORD.CH304,,abr.artefact.2380,,,CH304
https://data.cultureelerfgoed.nl/term/id/rn/e41debc0-3f79-495d-bbaa-a14dfb884ee6,,,,,Dragendorff 18,,,,Terra sigillata schotel - Dragendorff 18,,,,TSBORD.DR18,,,TSBORD.DR18,,abr.artefact.2389,,,DR18
https://data.cultureelerfgoed.nl/term/id/rn/9812d0ef-9bf0-4fcf-86d2-8289182c1a64,,,,,Hofheim 1,,,,Terra sigillata schotel - Hofheim 1,,,,TSBORD.HOF1,,,TSBORD.HOF1,,abr.artefact.2393,,,HOF1
https://data.cultureelerfgoed.nl/term/id/rn/66a5f13d-c5f7-4638-9869-4f6e4e6777e8,,,,,Dragendorff 15,,,,Terra sigillata schotel - Dragendorff 15/17,Dragendorff 17,,,TSBORD.DR1517,,,TSBORD.DR1517,,abr.artefact.2387,,,DR1517
https://data.cultureelerfgoed.nl/term/id/rn/9f936a2d-352c-4bbe-9e2c-2f05604c799a,,,,,Dragendorff 15,,,,Terra sigillata schotel - Dragendorff 15,,,,TSBORD.DR15,,,TSBORD.DR15,,abr.artefact.2386,,,DR15
https://data.cultureelerfgoed.nl/term/id/rn/33a9d5e6-e4fa-422d-8e11-8e4bfc21e9f5,,,,,Dragendorff 31,,,,Terra sigillata schotel - Dragendorff 31/Ludowici SB,Ludowici SB,,,TSBORD.LUDSB,,,TSBORD.LUDSB,,abr.artefact.2395,,,LUDSB
https://data.cultureelerfgoed.nl/term/id/rn/02dfbf3f-0f62-48c3-9a85-abdd3bbf3e21,,,,,Dragendorff 17,,,,Terra sigillata schotel - Dragendorff 17,,,,TSBORD.DR17,,,TSBORD.DR17,,abr.artefact.2388,,,DR17
https://data.cultureelerfgoed.nl/term/id/rn/672e72c4-083b-429f-a821-46f373ce1c8f,,,,,Conspectus 18,,,,Terra sigillata schotel - Conspectus 18/Haltern 2,Haltern 2,,,TSBORD.CONSP18,,,TSBORD.CONSP18,,abr.artefact.2384,,,CONSP18
https://data.cultureelerfgoed.nl/term/id/rn/d8dee624-220e-411b-b357-ff23fbe56a04,,,,bord,,,,,schotel,,,,ROODBORD,,,ROODBORD,,abr.artefact.1738,,,ROODBORD
https://data.cultureelerfgoed.nl/term/id/rn/66cd741a-7ae5-4bd0-b480-419f42f9f5e8,,,,,Trier A6,,,,rotgestrichene Ware - Trier A6:miniatuurvorm,,,,ROODVERF.TRIA6,,,ROODVERF.TRIA6,,abr.artefact.1787,,,TRIA6
https://data.cultureelerfgoed.nl/term/id/rn/819dbe92-1392-4872-aa84-7706e1c7b5cc,,,,,sgrafitto,,,,schotel - sgrafitto,,,,ROODBORD.SGRAFITO,,,ROODBORD.SGRAFITO,,abr.artefact.1742,,,SGRAFITO
https://data.cultureelerfgoed.nl/term/id/rn/e6ed41ed-b3c6-459f-8c98-28fea70f06c0,,,,,Rubenach A2a,,,,rotgestrichene Ware - Rubenach A2a/A2b:standring,Rubenach A2b,,,ROODVERF.RUBA2A/B,,,ROODVERF.RUBA2A/B,,abr.artefact.1779,,,RUBA2A/B
https://data.cultureelerfgoed.nl/term/id/rn/3e13bad4-4ee8-4cfc-a4f7-3cb6b2bc218a,,,,,slibversierd,,,,schotel - slibversierd,,,,ROODBORD.SLIBVERS,,,ROODBORD.SLIBVERS,,abr.artefact.1743,,,SLIBVERS
https://data.cultureelerfgoed.nl/term/id/rn/f93c27fd-d5f6-486c-9a85-900cd9d81b51,,,,,gemarmerd,,,,schotel - gemarmerd,,,,ROODBORD.MARMER,,,ROODBORD.MARMER,,abr.artefact.1739,,,MARMER
https://data.cultureelerfgoed.nl/term/id/rn/eec69ec6-93bb-4228-b453-eca3cd6bde37,,,,,Trier A2,,,,rotgestrichene Ware - Trier A2:bolle wand,,,,ROODVERF.TRIA2,,,ROODVERF.TRIA2,,abr.artefact.1783,,,TRIA2
https://data.cultureelerfgoed.nl/term/id/rn/937bdb3f-628a-41cb-b4cf-4ae28173e43b,,,,,Rubenach A3,,,,rotgestrichene Ware - Rubenach A3a/A3b:verticale rand,,,,ROODVERF.RUBA3A/B,,,ROODVERF.RUBA3A/B,,abr.artefact.1780,,,RUBA3A/B
https://data.cultureelerfgoed.nl/term/id/rn/ed8ad0db-92a9-4e18-8cdf-237641705d06,,,,,Trier A4,,,,"rotgestrichene Ware - Trier A4:standvoet, dikke lip",,,,ROODVERF.TRIA4,,,ROODVERF.TRIA4,,abr.artefact.1785,,,TRIA4
https://data.cultureelerfgoed.nl/term/id/rn/a0e302af-f828-4f92-bd90-bdf3b3d22633,,,,,Nederrijns,,,,schotel - Nederrijns,,,,ROODBORD.NEDRIJN,,,ROODBORD.NEDRIJN,,abr.artefact.1740,,,NEDRIJN
https://data.cultureelerfgoed.nl/term/id/rn/2b41d3a4-1787-4f6e-a8c7-c363bd99a1b3,,,,,Trier A5,,,,rotgestrichene Ware - Trier A5:zonder voet,,,,ROODVERF.TRIA5,,,ROODVERF.TRIA5,,abr.artefact.1786,,,TRIA5
https://data.cultureelerfgoed.nl/term/id/rn/b4315238-a53e-40a5-aa04-66278b102798,,,,,Werra,,,,Enkhuizer,Werra,,,ROODBORD.WERRA,,,ROODBORD.WERRA,,abr.artefact.1744,,,WERRA
https://data.cultureelerfgoed.nl/term/id/rn/b2ba5de2-6cb3-429b-b549-4472f8ccf83a,,,,,Rubenach A5,,,,rotgestrichene Ware - Rubenach A5:S-profiel/op voet,,,,ROODVERF.RUBA5,,,ROODVERF.RUBA5,,abr.artefact.1781,,,RUBA5
https://data.cultureelerfgoed.nl/term/id/rn/736a2b56-ce1d-4108-8413-594f42a8ad83,,,,,Trier A3,,,,"rotgestrichene Ware - Trier A3:standring, dikke rand",,,,ROODVERF.TRIA3,,,ROODVERF.TRIA3,,abr.artefact.1784,,,TRIA3
https://data.cultureelerfgoed.nl/term/id/rn/f75b7ee2-20e6-4705-9793-6309974d4592,,,,,ringeloorversierd,,,,schotel - ringeloorversierd,,,,ROODBORD.RINGLOOR,,,ROODBORD.RINGLOOR,,abr.artefact.1741,,,RINGLOOR
https://data.cultureelerfgoed.nl/term/id/rn/5b169ffe-d3b0-4f17-be92-946aaa8c6641,,,,,Trier A1,,,,rotgestrichene Ware - Trier A1:horizontale randlip,,,,ROODVERF.TRIA1,,,ROODVERF.TRIA1,,abr.artefact.1782,,,TRIA1
https://data.cultureelerfgoed.nl/term/id/rn/dbe5fb92-fff6-4d76-be42-162c1538631f,,,,,Westbrabants ,,,,schotel - Westbrabants (Bergen op Zoom/Oosterhout),,,,ROODBORD.WESTBRAB,,,ROODBORD.WESTBRAB,,abr.artefact.1745,,,WESTBRAB
https://data.cultureelerfgoed.nl/term/id/rn/518f581a-9713-41df-b0f4-55a2c4da8512,,,,,Rubenach A1b,,,,rotgestrichene Ware - Rubenach A1a/A1b:standring/dikke rand,Rubenach A1a,,,ROODVERF.RUBA1A/B,,,ROODVERF.RUBA1A/B,,abr.artefact.1778,,,RUBA1A/B
https://data.cultureelerfgoed.nl/term/id/rn/74722c90-928f-4eb1-ba7e-929e2368e012,,,,bord,,,,,schotel,,,,WITBORD,,,WITBORD,,abr.artefact.2577,,,WITBORD
https://data.cultureelerfgoed.nl/term/id/rn/391b53f9-3c69-42f7-a9fa-b9cf0aec9c18,,,,,Weser,,,,schotel - Weser,,,,WITBORD.WESER,,,WITBORD.WESER,,abr.artefact.2580,,,WESER
https://data.cultureelerfgoed.nl/term/id/rn/b3790c6d-cee2-4e6c-baf4-40fd4166c77b,,,,,Saintonge,,,,schotel - Saintonge,,,,WITBORD.SAINTONG,,,WITBORD.SAINTONG,,abr.artefact.2579,,,SAINTONG
https://data.cultureelerfgoed.nl/term/id/rn/b989e548-d47a-410e-866c-202965d97507,,,,,bord- industrieel wit,,,,schotel - industrieel wit,,,,WITBORD.INDUSTR,,,WITBORD.INDUSTR,,abr.artefact.2578,,,INDUSTR
https://data.cultureelerfgoed.nl/term/id/rn/cdb8a453-dc3b-40e6-8c38-a31c98f95cba,,,,Fayence bord,,,,,Fayence:schotel,,,,FAYBORD,,,FAYBORD,,abr.artefact.0463,,,FAYBORD
https://data.cultureelerfgoed.nl/term/id/rn/68912f30-79e5-4538-b860-b046d8b3b7b1,,,,,Fayence:bord - Delfts blauw/polychroom,,,,Fayence:schotel - Delfts blauw/polychroom,,,,FAYBORD.DELFTS,,,FAYBORD.DELFTS,,abr.artefact.0464,,,DELFTS
https://data.cultureelerfgoed.nl/term/id/rn/19fffa3c-87c8-4dcb-9c17-b7af9d72be43,,,,geverfd bord,,,,,,,,,GEVBORD,,,GEVBORD,,abr.artefact.0636,,,GEVBORD
https://data.cultureelerfgoed.nl/term/id/rn/6482ecc3-2e6b-4d9c-a9f4-7c6d7c0c457d,,,,,Niederbieber 53b,,,,rotbemalt,,,,GEVBORD.NB53B,,,GEVBORD.NB53B,,abr.artefact.0637,,,NB53B
https://data.cultureelerfgoed.nl/term/id/rn/7227c115-166c-442f-be14-c5c7c99cc1cd,,,,,teljoor,,,,schotel - teljoor,,,,BORD.TELJOOR,,Eetbord.,BORD.TELJOOR,woorden.org,abr.artefact.0305,,,TELJOOR
https://data.cultureelerfgoed.nl/term/id/rn/a825944b-dc10-4a88-8c5a-4e2458fa4536,,,,,techniek a:rood/oranje op wit,,,,,,,,GEVBORD.TECH-A,,,GEVBORD.TECH-A,,abr.artefact.0644,,,TECH-A
https://data.cultureelerfgoed.nl/term/id/rn/096982a3-c3e9-49a2-8c3e-c50613cd0181,,,,,Pompejaans-rood,,,,,,,,GEVBORD.POMPROOD,,,GEVBORD.POMPROOD,,abr.artefact.0638,,,POMPROOD
https://data.cultureelerfgoed.nl/term/id/rn/a036ebea-7142-4aa3-b16c-1d63247fd32d,,,,,Stuart 10,,,,geverfd bord - Brunsting 17a,,,,GEVBORD.ST10,,,GEVBORD.ST10,,abr.artefact.0639,,,ST10
https://data.cultureelerfgoed.nl/term/id/rn/3976879b-c76e-449b-96ac-922ffb3acf41,,,,,Stuart 13,,,,"geverfd bord - Brunsting 22, Pompejaans-rood",,,,GEVBORD.ST13,,,GEVBORD.ST13,,abr.artefact.0642,,,ST13
https://data.cultureelerfgoed.nl/term/id/rn/8574f2e9-0939-4453-aadb-cb734fabe06a,,,,,Stuart 12,,,,geverfd bord - Brunsting 2-21,,,,GEVBORD.ST12,,,GEVBORD.ST12,,abr.artefact.0641,,,ST12
